id,search
0,0.0
1,0.518644
2,0.529314
4,0.515028
8,0.513132
16,0.495786
32,0.491693
64,0.419152
128,0.419245
256,0.404566
512,0.413991
1024,0.425442
2048,0.687449
4096,1.162768
8192,2.120889
16384,4.10077
32768,7.907771
65536,15.743761
131072,31.187265
262144,62.214523
524288,124.207125
