id,search
0,0.0
1,0.558233
2,0.538345
4,0.524451
8,0.541294
16,0.532379
32,0.440348
64,0.447859
128,0.429285
256,0.43927
512,0.446621
1024,0.703241
2048,1.230627
4096,2.245944
8192,4.285273
16384,8.427835
32768,16.706114
65536,32.917723
131072,66.080234
262144,132.281302
524288,263.56618
