id,search
0,0.0
1,0.588097
2,0.582519
4,0.441894
8,0.468371
16,0.457117
32,0.449484
64,0.443443
128,0.746976
256,1.343521
512,2.498154
1024,4.847714
2048,9.563772
4096,18.990873
8192,37.749213
16384,75.736199
32768,151.823108
65536,301.850221
131072,603.426998
262144,1210.400896
524288,2406.609604
