id,search
0,0.0
1,0.577452
2,0.581208
4,0.565755
8,0.424981
16,0.427285
32,0.419324
64,0.516943
128,0.443536
256,0.712345
512,1.246543
1024,2.374751
2048,4.564527
4096,8.967894
8192,17.704525
16384,35.629297
32768,70.207454
65536,142.154459
131072,281.549951
262144,564.137111
524288,1127.268796
