id,search
0,0.0
1,0.47986
2,0.501861
4,0.492283
8,0.486401
16,0.499451
32,0.491701
64,0.491501
128,0.415721
256,0.423268
512,0.41476
1024,0.41992
2048,0.414193
4096,0.638173
8192,1.094464
16384,2.035688
32768,3.86662
65536,7.667101
131072,15.247754
262144,30.08609
524288,60.257739
