test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,load_data,search,search_bytes,search_false_pos,setup,setup_bytes,total_time
omap,0,0,1,1,300,2,2,1,0,0.000179,2833.760000,0.000000,0.000126,2848.000000,8.000000,0.000651,0.000000,0.034299
test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,load_data,search,search_bytes,search_false_pos,setup,setup_bytes,total_time
omap,0,0,1,1,300,4,3,1,0,0.000244,8501.280000,0.000000,0.000252,8544.000000,27.000000,0.000612,0.000000,0.053420
