Total memory usage: 85668404
test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,0,1,1,1,128,4194304,1,1,0,0,0,386.595025,6572686416.000000,0,604.463312
ofs,0,1,1,1,128,4194304,1,1,1,0.107340,1.252366,0,0,1.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,2,0.029248,1.306149,0,0,2.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,4,0.031584,1.147575,0,0,4.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,8,0.025054,1.152741,0,0,8.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,16,0.019668,1.262090,0,0,16.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,32,0.022537,1.339464,0,0,32.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,64,0.027687,1.161015,0,0,64.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,128,0.020487,1.289830,0,0,128.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,256,0.017514,1.343213,0,0,256.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,512,0.020102,1.363142,0,0,512.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,1024,0.023241,1.338345,0,0,1024.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,2048,0.021411,1.211205,0,0,2048.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,4096,0.009678,1.247239,0,0,4096.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,8192,0.032836,2.170210,0,0,8192.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,16384,0.074992,3.487068,0,0,16384.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,32768,0.155151,5.960408,0,0,32768.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,65536,0.247500,9.265985,0,0,65536.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,131072,0.527785,15.407154,0,0,131072.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,262144,0.826235,25.246972,0,0,262144.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,524288,1.568019,41.312441,0,0,524288.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,1048576,2.560018,0,0,0,1048576.000000,604.463312
ofs,0,1,1,1,128,4194304,1,1,2097152,4.356151,0,0,0,2097152.000000,604.463312
