test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,0,1,0,1,32,256,3,2,0,0,0,0,0,0.008354,122400.000000,0,0.333215
ofs-update,0,1,0,1,32,256,3,2,16,0.013729,128224.000000,0.008543,83696.000000,0,0,16.000000,0.333215
ofs-update,0,1,0,1,32,256,3,2,128,0.013609,129280.000000,0.013568,124000.000000,0,0,128.000000,0.333215
