test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,0,1,1,1,4,2097152,1,1,0,0,0,0,0,297.173520,1208810576.000000,0,302.759896
ofs-update,0,1,1,1,4,2097152,1,1,128,0.517250,7265760.000000,0.471027,4335840.000000,0,0,128.000000,302.759896
ofs-update,0,1,1,1,4,2097152,1,1,512,0.518839,7280160.000000,0.400856,4325280.000000,0,0,512.000000,302.759896
ofs-update,0,1,1,1,4,2097152,1,1,1024,0.665854,10304160.000000,0.387174,4339680.000000,0,0,1024.000000,302.759896
ofs-update,0,1,1,1,4,2097152,1,1,4096,1.591969,28303680.000000,0.914958,13492800.000000,0,0,4096.000000,302.759896
