test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,0,1,1,1,4,8192,1,1,0,0,0,0,0,0.903232,3931680.000000,0,1.535472
ofs-update,0,1,1,1,4,8192,1,1,128,0.079688,723744.000000,0.075964,555072.000000,0,0,128.000000,1.535472
ofs-update,0,1,1,1,4,8192,1,1,512,0.077355,719424.000000,0.077579,726144.000000,0,0,512.000000,1.535472
ofs-update,0,1,1,1,4,8192,1,1,1024,0.077591,725664.000000,0.088812,726144.000000,0,0,1024.000000,1.535472
ofs-update,0,1,1,1,4,8192,1,1,4096,0.074871,725184.000000,0.077439,724224.000000,0,0,4096.000000,1.535472
