id,search
0,0.0
1,1.925112
2,1.961037
4,2.072078
8,1.896628
16,2.085415
32,2.106184
64,1.960228
128,2.377978
256,2.230381
512,1.758864
1024,2.197093
2048,1.98587
4096,2.15818
8192,3.516523
16384,5.424077
32768,9.118328
65536,14.950308
131072,25.365139
262144,42.197563
524288,68.912555
1048576,0.0
2097152,0.0
