Total memory usage: 80776188
test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,0,1,0,1,128,4194304,1,1,0,0,0,1632.888285,6577454160.000000,0,2489.640481
ofs,0,1,0,1,128,4194304,1,1,1,0.208218,1.444955,0,0,1.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,2,0.024601,1.465238,0,0,2.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,4,0.024307,1.503156,0,0,4.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,8,0.020059,1.514934,0,0,8.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,16,0.023784,1.511588,0,0,16.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,32,0.023249,1.571205,0,0,32.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,64,0.023358,1.708220,0,0,64.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,128,0.021943,1.506169,0,0,128.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,256,0.020986,1.489360,0,0,256.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,512,0.021436,1.471604,0,0,512.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,1024,0.023088,1.506352,0,0,1024.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,2048,0.045628,2.467779,0,0,2048.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,4096,0.086498,3.992614,0,0,4096.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,8192,0.178472,6.807468,0,0,8192.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,16384,0.347205,13.083597,0,0,16384.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,32768,0.709896,19.874676,0,0,32768.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,65536,1.357602,35.410292,0,0,65536.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,131072,2.594046,59.930094,0,0,131072.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,262144,5.149708,98.746160,0,0,262144.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,524288,9.978376,164.533806,0,0,524288.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,1048576,19.467078,0,0,0,1048576.000000,2489.640481
ofs,0,1,0,1,128,4194304,1,1,2097152,38.846310,0,0,0,2097152.000000,2489.640481
