Total memory usage: 81591540
test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,0,1,0,1,128,4194304,1,1,0,0,0,1748.100960,6583991376.000000,0,4129.259961
ofs,0,1,0,1,128,4194304,1,1,1,0.180031,1.433397,0,0,1.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,2,0.027015,1.501716,0,0,2.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,4,0.026320,1.494334,0,0,4.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,8,0.026931,1.443033,0,0,8.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,16,0.025446,1.498073,0,0,16.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,32,0.025149,1.528592,0,0,32.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,64,0.025062,1.520440,0,0,64.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,128,0.025068,1.673982,0,0,128.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,256,0.026832,1.445210,0,0,256.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,512,0.049304,2.365158,0,0,512.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,1024,0.102182,4.174576,0,0,1024.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,2048,0.210900,6.854782,0,0,2048.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,4096,0.433891,11.727308,0,0,4096.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,8192,0.856002,19.697040,0,0,8192.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,16384,1.620486,35.453345,0,0,16384.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,32768,3.219279,64.853714,0,0,32768.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,65536,6.541182,100.150934,0,0,65536.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,131072,12.986978,175.241472,0,0,131072.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,262144,25.377993,290.431314,0,0,262144.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,524288,50.899828,481.368488,0,0,524288.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,1048576,100.493839,0,0,0,1048576.000000,4129.259961
ofs,0,1,0,1,128,4194304,1,1,2097152,199.271188,0,0,0,2097152.000000,4129.259961
