Total memory usage: 82982000
test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,0,1,0,1,128,4194304,1,1,0,0,0,407.604430,6577454160.000000,0,886.389693
ofs,0,1,0,1,128,4194304,1,1,1,0.088991,0.904460,0,0,1.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,2,0.023133,0.879864,0,0,2.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,4,0.020010,0.946562,0,0,4.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,8,0.021029,0.947612,0,0,8.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,16,0.015123,0.838836,0,0,16.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,32,0.018872,0.899897,0,0,32.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,64,0.016248,0.944641,0,0,64.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,128,0.017963,0.903644,0,0,128.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,256,0.014050,0.971430,0,0,256.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,512,0.016693,0.956161,0,0,512.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,1024,0.013354,1.029752,0,0,1024.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,2048,0.029291,1.543506,0,0,2048.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,4096,0.062957,2.669381,0,0,4096.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,8192,0.107339,3.984296,0,0,8192.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,16384,0.199434,6.704393,0,0,16384.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,32768,0.388513,11.097153,0,0,32768.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,65536,0.785894,19.105030,0,0,65536.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,131072,1.560572,34.435685,0,0,131072.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,262144,2.820232,57.620874,0,0,262144.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,524288,5.465202,95.889486,0,0,524288.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,1048576,10.464252,0,0,0,1048576.000000,886.389693
ofs,0,1,0,1,128,4194304,1,1,2097152,19.637755,0,0,0,2097152.000000,886.389693
