test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,0,1,1,1,4,1048576,1,1,0,0,0,133.390693,604879952.000000,0,476.527866
ofs,0,1,1,1,4,1048576,1,1,1,0.649177,0.373743,0,0,1.000000,476.527866
ofs,0,1,1,1,4,1048576,1,1,2,0.385022,0.376392,0,0,2.000000,476.527866
ofs,0,1,1,1,4,1048576,1,1,4,0.360794,0.358898,0,0,4.000000,476.527866
ofs,0,1,1,1,4,1048576,1,1,8,0.474975,0.376570,0,0,8.000000,476.527866
ofs,0,1,1,1,4,1048576,1,1,16,0.365538,0.372078,0,0,16.000000,476.527866
ofs,0,1,1,1,4,1048576,1,1,32,0.352932,0.367280,0,0,32.000000,476.527866
ofs,0,1,1,1,4,1048576,1,1,64,0.353187,0.387434,0,0,64.000000,476.527866
ofs,0,1,1,1,4,1048576,1,1,128,0.356738,0.364375,0,0,128.000000,476.527866
ofs,0,1,1,1,4,1048576,1,1,256,0.375169,0.360668,0,0,256.000000,476.527866
ofs,0,1,1,1,4,1048576,1,1,512,0.367958,0.346494,0,0,512.000000,476.527866
ofs,0,1,1,1,4,1048576,1,1,1024,0.481653,0.601330,0,0,1024.000000,476.527866
ofs,0,1,1,1,4,1048576,1,1,2048,0.773490,0.891894,0,0,2048.000000,476.527866
ofs,0,1,1,1,4,1048576,1,1,4096,1.404600,1.682344,0,0,4096.000000,476.527866
ofs,0,1,1,1,4,1048576,1,1,8192,2.369628,2.748260,0,0,8192.000000,476.527866
ofs,0,1,1,1,4,1048576,1,1,16384,4.450737,4.847036,0,0,16384.000000,476.527866
ofs,0,1,1,1,4,1048576,1,1,32768,8.857757,8.433875,0,0,32768.000000,476.527866
ofs,0,1,1,1,4,1048576,1,1,65536,17.539863,14.411525,0,0,65536.000000,476.527866
ofs,0,1,1,1,4,1048576,1,1,131072,35.365910,27.834096,0,0,131072.000000,476.527866
ofs,0,1,1,1,4,1048576,1,1,262144,67.391589,0,0,0,262144.000000,476.527866
ofs,0,1,1,1,4,1048576,1,1,524288,134.953712,0,0,0,524288.000000,476.527866
