test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,0,1,1,1,4,1048576,1,1,0,0,0,128.157597,605854800.000000,0,850.995182
ofs,0,1,1,1,4,1048576,1,1,1,0.560031,0.395555,0,0,1.000000,850.995182
ofs,0,1,1,1,4,1048576,1,1,2,0.428777,0.395765,0,0,2.000000,850.995182
ofs,0,1,1,1,4,1048576,1,1,4,0.410443,0.388957,0,0,4.000000,850.995182
ofs,0,1,1,1,4,1048576,1,1,8,0.427140,0.415483,0,0,8.000000,850.995182
ofs,0,1,1,1,4,1048576,1,1,16,0.431588,0.413486,0,0,16.000000,850.995182
ofs,0,1,1,1,4,1048576,1,1,32,0.410968,0.426123,0,0,32.000000,850.995182
ofs,0,1,1,1,4,1048576,1,1,64,0.407783,0.405306,0,0,64.000000,850.995182
ofs,0,1,1,1,4,1048576,1,1,128,0.427528,0.400914,0,0,128.000000,850.995182
ofs,0,1,1,1,4,1048576,1,1,256,0.418817,0.396594,0,0,256.000000,850.995182
ofs,0,1,1,1,4,1048576,1,1,512,0.563355,0.589700,0,0,512.000000,850.995182
ofs,0,1,1,1,4,1048576,1,1,1024,0.855335,0.967161,0,0,1024.000000,850.995182
ofs,0,1,1,1,4,1048576,1,1,2048,1.491147,1.633158,0,0,2048.000000,850.995182
ofs,0,1,1,1,4,1048576,1,1,4096,2.702876,2.798765,0,0,4096.000000,850.995182
ofs,0,1,1,1,4,1048576,1,1,8192,5.101888,4.842892,0,0,8192.000000,850.995182
ofs,0,1,1,1,4,1048576,1,1,16384,9.995329,8.084026,0,0,16384.000000,850.995182
ofs,0,1,1,1,4,1048576,1,1,32768,19.596243,13.672444,0,0,32768.000000,850.995182
ofs,0,1,1,1,4,1048576,1,1,65536,38.602704,24.215939,0,0,65536.000000,850.995182
ofs,0,1,1,1,4,1048576,1,1,131072,77.152639,42.757801,0,0,131072.000000,850.995182
ofs,0,1,1,1,4,1048576,1,1,262144,152.991986,0,0,0,262144.000000,850.995182
ofs,0,1,1,1,4,1048576,1,1,524288,306.243349,0,0,0,524288.000000,850.995182
