test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,search,search_bytes,search_false_pos,setup,setup_bytes,vl,total_time
osm,0,0,1,1,4,1048576,21,1,0,0,0,0,0,0,82.132536,285212400.000000,0,885.057218
osm,0,0,1,1,4,1048576,21,1,1,0.000001,0.000000,0.440397,86496.000000,21623.000000,0,0,1.000000,885.057218
osm,0,0,1,1,4,1048576,21,1,2,0.010072,0.000000,0.436918,87856.000000,21962.000000,0,0,2.000000,885.057218
osm,0,0,1,1,4,1048576,21,1,4,0.000006,0.000000,0.441794,90576.000000,22640.000000,0,0,4.000000,885.057218
osm,0,0,1,1,4,1048576,21,1,8,0.000013,0.000000,0.456579,101456.000000,25356.000000,0,0,8.000000,885.057218
osm,0,0,1,1,4,1048576,21,1,16,0.000027,0.000000,0.484512,127024.000000,31740.000000,0,0,16.000000,885.057218
osm,0,0,1,1,4,1048576,21,1,32,0.000058,0.000000,0.528652,182784.000000,45664.000000,0,0,32.000000,885.057218
osm,0,0,1,1,4,1048576,21,1,64,0.000125,0.000000,0.633196,288864.000000,72152.000000,0,0,64.000000,885.057218
osm,0,0,1,1,4,1048576,21,1,128,0.000273,0.000000,0.833993,496944.000000,124108.000000,0,0,128.000000,885.057218
osm,0,0,1,1,4,1048576,21,1,256,0.000633,0.000000,1.209178,875568.000000,218636.000000,0,0,256.000000,885.057218
osm,0,0,1,1,4,1048576,21,1,512,0.001474,0.000000,1.848916,1586848.000000,396200.000000,0,0,512.000000,885.057218
osm,0,0,1,1,4,1048576,21,1,1024,0.003507,0.000000,3.174148,2826352.000000,705564.000000,0,0,1024.000000,885.057218
osm,0,0,1,1,4,1048576,21,1,2048,0.008392,0.000000,5.532007,5092112.000000,1270980.000000,0,0,2048.000000,885.057218
osm,0,0,1,1,4,1048576,21,1,4096,0.019671,0.000000,9.856244,9041824.000000,2256360.000000,0,0,4096.000000,885.057218
osm,0,0,1,1,4,1048576,21,1,8192,0.047837,0.000000,17.664293,15879904.000000,3961784.000000,0,0,8192.000000,885.057218
osm,0,0,1,1,4,1048576,21,1,16384,0.113082,0.000000,31.272859,27309616.000000,6811020.000000,0,0,16384.000000,885.057218
osm,0,0,1,1,4,1048576,21,1,32768,0.264110,0.000000,55.785275,45901360.000000,11442572.000000,0,0,32768.000000,885.057218
osm,0,0,1,1,4,1048576,21,1,65536,0.612437,0.000000,93.801357,74339504.000000,18519340.000000,0,0,65536.000000,885.057218
osm,0,0,1,1,4,1048576,21,1,131072,1.496520,0.000000,146.398421,115239056.000000,28678692.000000,0,0,131072.000000,885.057218
osm,0,0,1,1,4,1048576,21,1,262144,3.487828,0.000000,0,0,0,0,0,262144.000000,885.057218
osm,0,0,1,1,4,1048576,21,1,524288,7.898669,0.000000,0,0,0,0,0,524288.000000,885.057218
