test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,search,search_bytes,search_false_pos,setup,setup_bytes,vl,total_time
osm,1,1,0,1,128,8388608,24,1,0,0,0,0,0,0,486.193438,6442450176.000000,0,8320.151335
osm,1,1,0,1,128,8388608,24,1,1,0.000002,0.000000,1.825379,325632.000000,2543.000000,0,0,1.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,2,0.000013,0.000000,0.001896,13056.000000,100.000000,0,0,2.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,4,0.000081,0.000000,0.335126,41472.000000,320.000000,0,0,4.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,8,0.000119,0.000000,0.506594,95232.000000,736.000000,0,0,8.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,16,0.000095,0.000000,0.025179,191232.000000,1478.000000,0,0,16.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,32,0.000224,0.000000,0.051631,372480.000000,2878.000000,0,0,32.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,64,0.000506,0.000000,0.107272,728832.000000,5630.000000,0,0,64.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,128,0.001218,0.000000,0.201253,1357824.000000,10480.000000,0,0,128.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,256,0.002302,0.000000,0.397066,2580480.000000,19904.000000,0,0,256.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,512,0.005036,0.000000,0.747432,4694016.000000,36160.000000,0,0,512.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,1024,0.008028,0.000000,1.409761,8727552.000000,67160.000000,0,0,1024.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,2048,0.013028,0.000000,2.675634,15892224.000000,122110.000000,0,0,2048.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,4096,0.022680,0.000000,4.980604,28684032.000000,219998.000000,0,0,4096.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,8192,0.053373,0.000000,9.450650,51063552.000000,390742.000000,0,0,8192.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,16384,0.122694,0.000000,17.590108,89706240.000000,684446.000000,0,0,16384.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,32768,0.301661,0.000000,32.143147,153925632.000000,1169776.000000,0,0,32768.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,65536,0.908809,0.000000,59.322716,258151680.000000,1951274.000000,0,0,65536.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,131072,3.396585,0.000000,105.301907,418828032.000000,3141022.000000,0,0,131072.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,262144,8.082067,0.000000,186.842968,644223744.000000,4770854.000000,0,0,262144.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,524288,19.300893,0.000000,321.261061,923208960.000000,6688282.000000,0,0,524288.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,1048576,43.805598,0.000000,477.669984,1177143552.000000,8147858.000000,0,0,1048576.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,2097152,97.252662,0.000000,592.635066,1244674560.000000,7626868.000000,0,0,2097152.000000,8320.151335
osm,1,1,0,1,128,8388608,24,1,4194304,220.210842,0.000000,532.106408,951997440.000000,3243176.000000,0,0,4194304.000000,8320.151335
