omap,0,0,0,1,300,128,8,1,0,3062192.120000,206024.320000,0.000000,3029506.680000,210808.960000,701.310000,699161.000000,0.000000,0.616292
omap,0,0,0,1,300,256,9,1,0,4383289.660000,308110.880000,0.000000,4145871.680000,305561.920000,1016.990000,710360.000000,0.000000,0.860366
omap,0,0,0,1,300,131072,18,1,0,21197134.310000,1937722.240000,0.000000,21221331.390000,2130232.800000,7099.250000,685398.000000,0.000000,5.244275
omap,0,0,0,1,300,262144,19,1,0,24257917.930000,2150339.680000,0.000000,24209621.010000,2361561.600000,7870.420000,728033.000000,0.000000,5.849445
