test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,0,1,1,1,128,4194304,1,1,0,0,0,1999.514113,6577454160.000000,0,3019.282437
ofs,0,1,1,1,128,4194304,1,1,1,0.225480,2.290049,0,0,1.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,2,0.027142,1.760084,0,0,2.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,4,0.045083,2.156847,0,0,4.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,8,0.038452,1.859282,0,0,8.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,16,0.026424,1.738513,0,0,16.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,32,0.031499,1.738697,0,0,32.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,64,0.026306,1.754660,0,0,64.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,128,0.028530,1.826413,0,0,128.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,256,0.024870,1.782735,0,0,256.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,512,0.030183,1.812945,0,0,512.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,1024,0.026142,1.720270,0,0,1024.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,2048,0.055614,2.808963,0,0,2048.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,4096,0.109725,4.776955,0,0,4096.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,8192,0.212212,7.308890,0,0,8192.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,16384,0.448148,12.395717,0,0,16384.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,32768,0.972565,22.461361,0,0,32768.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,65536,1.763156,40.045762,0,0,65536.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,131072,3.493541,66.809629,0,0,131072.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,262144,6.810851,112.295998,0,0,262144.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,524288,13.428449,201.881991,0,0,524288.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,1048576,26.533437,0,0,0,1048576.000000,3019.282437
ofs,0,1,1,1,128,4194304,1,1,2097152,51.350992,0,0,0,2097152.000000,3019.282437
