id,search
0,0.0
1,0.703956
2,0.697342
4,0.699442
8,0.6937
16,0.697384
32,0.703782
64,0.743637
128,0.709646
256,0.697591
512,0.705471
1024,0.700325
2048,1.187017
4096,2.021536
8192,3.387191
16384,5.900576
32768,9.827074
65536,17.649971
131072,29.663715
262144,50.330376
524288,83.35803
1048576,0.0
2097152,0.0
