test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,1,1,0,1,128,2048,3,1,0,0,0,0,0,0.207695,3320400.000000,0,0.475501
ofs-update,1,1,0,1,128,2048,3,1,128,0.041192,841408.000000,0.042125,546464.000000,0,0,128.000000,0.475501
ofs-update,1,1,0,1,128,2048,3,1,512,0.049952,855808.000000,0.043910,853888.000000,0,0,512.000000,0.475501
ofs-update,1,1,0,1,128,2048,3,1,1024,0.047720,847168.000000,0.040376,840928.000000,0,0,1024.000000,0.475501
