test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,0,0,1,1,1024,16384,3,1,0,0,0,0,0,1.688936,143472720.000000,0,3.489403
ofs-update,0,0,1,1,1024,16384,3,1,128,0.225175,34555904.000000,0.184100,17523232.000000,0,0,128.000000,3.489403
ofs-update,0,0,1,1,1024,16384,3,1,512,0.214942,34557344.000000,0.261930,34545824.000000,0,0,512.000000,3.489403
ofs-update,0,0,1,1,1024,16384,3,1,1024,0.223109,34544384.000000,0.233634,34563584.000000,0,0,1024.000000,3.489403
ofs-update,0,0,1,1,1024,16384,3,1,4096,0.219755,34560224.000000,0.223235,34545344.000000,0,0,4096.000000,3.489403
