test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,load_data,search,search_bytes,search_false_pos,setup,setup_bytes,vl,total_time
omap,0,0,1,1,128,8388608,24,1,0,0,0,0.000000,0,0,0,43478.781673,617401475200.000000,0,5201.259492
omap,0,0,1,1,128,8388608,24,1,1,0.115144,2421999.360000,0,0.193391,4529344.000000,35384.000000,0,0,1.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,2,0,0,0,0.264227,4633856.000000,36201.000000,0,0,2.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,4,0,0,0,0.336181,4714816.000000,36833.000000,0,0,4.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,8,0,0,0,0.209283,4881152.000000,38133.000000,0,0,8.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,16,0,0,0,0.244978,5177024.000000,40444.000000,0,0,16.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,32,0,0,0,0.292809,5913024.000000,46194.000000,0,0,32.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,64,0,0,0,0.349466,7143616.000000,55808.000000,0,0,64.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,128,0,0,0,0.465302,9593024.000000,74944.000000,0,0,128.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,256,0,0,0,0.693380,14328448.000000,111940.000000,0,0,256.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,512,0,0,0,1.261857,23069184.000000,180227.000000,0,0,512.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,1024,0,0,0,2.104100,39704256.000000,310188.000000,0,0,1024.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,2048,0,0,0,3.619952,69815488.000000,545432.000000,0,0,2048.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,4096,0,0,0,7.279284,124419328.000000,972025.000000,0,0,4096.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,8192,0,0,0,14.201300,221912832.000000,1733693.000000,0,0,8192.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,16384,0,0,0,26.677218,393375808.000000,3073247.000000,0,0,16384.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,32768,0,0,0,51.587410,688102592.000000,5375800.000000,0,0,32768.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,65536,0,0,0,97.018741,1184979136.000000,9257648.000000,0,0,65536.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,131072,0,0,0,175.177650,1985797184.000000,15514039.000000,0,0,131072.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,262144,0,0,0,312.457111,3218941632.000000,25147980.000000,0,0,262144.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,524288,0,0,0,524.829316,4989890112.000000,38983515.000000,0,0,524288.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,1048576,0,0,0,818.285458,7245696256.000000,56607001.000000,0,0,1048576.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,2097152,0,0,0,1194.698140,9632054080.000000,75250421.000000,0,0,2097152.000000,5201.259492
omap,0,0,1,1,128,8388608,24,1,4194304,0,0,0,1522.699318,11455380736.000000,89495161.000000,0,0,4194304.000000,5201.259492
