test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,4,131072,1,1,0,0,0,15.173420,75566160.000000,0,39.428910
ofs,1,1,0,1,4,131072,1,1,1,0.242135,0.210982,0,0,1.000000,39.428910
ofs,1,1,0,1,4,131072,1,1,2,0.241123,0.151131,0,0,2.000000,39.428910
ofs,1,1,0,1,4,131072,1,1,4,0.240291,0.173159,0,0,4.000000,39.428910
ofs,1,1,0,1,4,131072,1,1,8,0.206318,0.202839,0,0,8.000000,39.428910
ofs,1,1,0,1,4,131072,1,1,16,0.229804,0.218140,0,0,16.000000,39.428910
ofs,1,1,0,1,4,131072,1,1,32,0.279371,0.211615,0,0,32.000000,39.428910
ofs,1,1,0,1,4,131072,1,1,64,0.257782,0.195183,0,0,64.000000,39.428910
ofs,1,1,0,1,4,131072,1,1,128,0.265494,0.222692,0,0,128.000000,39.428910
ofs,1,1,0,1,4,131072,1,1,256,0.248313,0.207353,0,0,256.000000,39.428910
ofs,1,1,0,1,4,131072,1,1,512,0.238003,0.160476,0,0,512.000000,39.428910
ofs,1,1,0,1,4,131072,1,1,1024,0.322856,0.228167,0,0,1024.000000,39.428910
ofs,1,1,0,1,4,131072,1,1,2048,0.482242,0.432226,0,0,2048.000000,39.428910
ofs,1,1,0,1,4,131072,1,1,4096,0.821301,0.690288,0,0,4096.000000,39.428910
ofs,1,1,0,1,4,131072,1,1,8192,1.678538,1.218402,0,0,8192.000000,39.428910
ofs,1,1,0,1,4,131072,1,1,16384,3.031153,2.028256,0,0,16384.000000,39.428910
ofs,1,1,0,1,4,131072,1,1,32768,5.505972,3.412792,0,0,32768.000000,39.428910
