test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,4,65536,1,1,0,0,0,7.994820,37842000.000000,0,84.919192
ofs,1,1,0,1,4,65536,1,1,1,0.252452,0.186028,0,0,1.000000,84.919192
ofs,1,1,0,1,4,65536,1,1,2,0.208001,0.139346,0,0,2.000000,84.919192
ofs,1,1,0,1,4,65536,1,1,4,0.224619,0.144507,0,0,4.000000,84.919192
ofs,1,1,0,1,4,65536,1,1,8,0.233069,0.177391,0,0,8.000000,84.919192
ofs,1,1,0,1,4,65536,1,1,16,0.228912,0.142407,0,0,16.000000,84.919192
ofs,1,1,0,1,4,65536,1,1,32,0.191980,0.142381,0,0,32.000000,84.919192
ofs,1,1,0,1,4,65536,1,1,64,0.204905,0.172185,0,0,64.000000,84.919192
ofs,1,1,0,1,4,65536,1,1,128,0.190548,0.152605,0,0,128.000000,84.919192
ofs,1,1,0,1,4,65536,1,1,256,0.222114,0.171813,0,0,256.000000,84.919192
ofs,1,1,0,1,4,65536,1,1,512,0.275448,0.241477,0,0,512.000000,84.919192
ofs,1,1,0,1,4,65536,1,1,1024,0.453517,0.346648,0,0,1024.000000,84.919192
ofs,1,1,0,1,4,65536,1,1,2048,0.769115,0.605598,0,0,2048.000000,84.919192
ofs,1,1,0,1,4,65536,1,1,4096,1.326966,1.016057,0,0,4096.000000,84.919192
ofs,1,1,0,1,4,65536,1,1,8192,2.642843,1.679257,0,0,8192.000000,84.919192
ofs,1,1,0,1,4,65536,1,1,16384,4.935746,2.631512,0,0,16384.000000,84.919192
