test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,4,65536,1,1,0,0,0,7.531390,37758032.000000,0,60.075678
ofs,1,1,0,1,4,65536,1,1,1,0.183020,0.149158,0,0,1.000000,60.075678
ofs,1,1,0,1,4,65536,1,1,2,0.185772,0.162773,0,0,2.000000,60.075678
ofs,1,1,0,1,4,65536,1,1,4,0.207160,0.154018,0,0,4.000000,60.075678
ofs,1,1,0,1,4,65536,1,1,8,0.198574,0.165107,0,0,8.000000,60.075678
ofs,1,1,0,1,4,65536,1,1,16,0.189440,0.155482,0,0,16.000000,60.075678
ofs,1,1,0,1,4,65536,1,1,32,0.192729,0.142204,0,0,32.000000,60.075678
ofs,1,1,0,1,4,65536,1,1,64,0.201606,0.191219,0,0,64.000000,60.075678
ofs,1,1,0,1,4,65536,1,1,128,0.214221,0.164410,0,0,128.000000,60.075678
ofs,1,1,0,1,4,65536,1,1,256,0.211604,0.151240,0,0,256.000000,60.075678
ofs,1,1,0,1,4,65536,1,1,512,0.188118,0.150199,0,0,512.000000,60.075678
ofs,1,1,0,1,4,65536,1,1,1024,0.259208,0.232457,0,0,1024.000000,60.075678
ofs,1,1,0,1,4,65536,1,1,2048,0.405476,0.355838,0,0,2048.000000,60.075678
ofs,1,1,0,1,4,65536,1,1,4096,0.729115,0.613705,0,0,4096.000000,60.075678
ofs,1,1,0,1,4,65536,1,1,8192,1.248505,1.016492,0,0,8192.000000,60.075678
ofs,1,1,0,1,4,65536,1,1,16384,2.425608,1.647181,0,0,16384.000000,60.075678
