id,search
0,0.0
1,0.573134
2,0.531175
4,0.530514
8,0.450541
16,0.56788
32,0.583387
64,0.548917
128,0.500892
256,0.592089
512,0.527635
1024,0.541548
2048,0.551996
4096,0.489356
8192,0.832532
16384,1.683335
32768,3.24431
65536,6.357051
131072,12.707921
262144,26.410746
