test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,0,1,1,1,128,524288,1,1,0,0,0,0,0,61.563082,822754384.000000,66.169126
ofs-update,0,1,1,1,128,524288,1,1,128,0.456499,13834368.000000,0.029554,3064864.000000,0,0,66.169126
ofs-update,0,1,1,1,128,524288,1,1,512,0.406727,8211008.000000,0.023603,5015232.000000,0,0,66.169126
ofs-update,0,1,1,1,128,524288,1,1,1024,0.417688,8228768.000000,0.043111,9194592.000000,0,0,66.169126
ofs-update,0,1,1,1,128,524288,1,1,4096,0.421258,8192768.000000,0.145833,23404416.000000,0,0,66.169126
