test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,0,1,1,1,128,131072,1,1,0,0,0,0,0,16.275230,205478992.000000,19.590146
ofs-update,0,1,1,1,128,131072,1,1,128,0.346599,7657568.000000,0.018011,2507616.000000,0,0,19.590146
ofs-update,0,1,1,1,128,131072,1,1,512,0.301080,6549312.000000,0.014385,3064864.000000,0,0,19.590146
ofs-update,0,1,1,1,128,131072,1,1,1024,0.328670,6531552.000000,0.026980,4457984.000000,0,0,19.590146
ofs-update,0,1,1,1,128,131072,1,1,4096,0.314776,6555072.000000,0.102868,19225056.000000,0,0,19.590146
