test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,0,1,1,1,128,4194304,1,1,0,0,0,0,0,478.107440,6583991376.000000,0,521.248528
ofs-update,0,1,1,1,128,4194304,1,1,128,0.623330,18328416.000000,0.645638,10896512.000000,0,0,128.000000,521.248528
ofs-update,0,1,1,1,128,4194304,1,1,512,0.532084,10881152.000000,0.778384,15681408.000000,0,0,512.000000,521.248528
ofs-update,0,1,1,1,128,4194304,1,1,1024,0.574219,10907072.000000,1.053074,32333184.000000,0,0,1024.000000,521.248528
ofs-update,0,1,1,1,128,4194304,1,1,4096,0.584415,10913792.000000,2.969872,103658496.000000,0,0,4096.000000,521.248528
ofs-update,0,1,1,1,128,4194304,1,1,16384,0,0,8.812528,327888032.000000,0,0,16384.000000,521.248528
ofs-update,0,1,1,1,128,4194304,1,1,65536,0,0,26.550748,974174016.000000,0,0,65536.000000,521.248528
