test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,0,1,1,1,128,2097152,1,1,0,0,0,0,0,240.994003,3291855952.000000,247.849453
ofs-update,0,1,1,1,128,2097152,1,1,128,0.548294,15086176.000000,0.055247,3622112.000000,0,0,247.849453
ofs-update,0,1,1,1,128,2097152,1,1,512,0.517832,9977344.000000,0.036970,6129728.000000,0,0,247.849453
ofs-update,0,1,1,1,128,2097152,1,1,1024,0.526069,9976864.000000,0.059805,11144960.000000,0,0,247.849453
ofs-update,0,1,1,1,128,2097152,1,1,4096,0.507492,9976384.000000,0.209485,34828000.000000,0,0,247.849453
