test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,1,1,0,1,128,4194304,1,1,0,0,0,0,0,378.596016,6583991376.000000,0,415.665683
ofs-update,1,1,0,1,128,4194304,1,1,128,0.558707,17779328.000000,0.640069,10853312.000000,0,0,128.000000,415.665683
ofs-update,1,1,0,1,128,4194304,1,1,512,0.498581,10905632.000000,0.684186,19028256.000000,0,0,512.000000,415.665683
ofs-update,1,1,0,1,128,4194304,1,1,1024,0.513997,10894112.000000,1.043126,33454400.000000,0,0,1024.000000,415.665683
ofs-update,1,1,0,1,128,4194304,1,1,4096,0.493868,10909952.000000,2.723022,103689216.000000,0,0,4096.000000,415.665683
ofs-update,1,1,0,1,128,4194304,1,1,16384,0,0,7.620769,331046720.000000,0,0,16384.000000,415.665683
ofs-update,1,1,0,1,128,4194304,1,1,65536,0,0,22.254829,973744928.000000,0,0,65536.000000,415.665683
