test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,1,1,0,1,128,524288,1,1,0,0,0,0,0,49.397951,822754384.000000,53.931964
ofs-update,1,1,0,1,128,524288,1,1,128,0.447167,12744832.000000,0.024308,3064864.000000,0,0,53.931964
ofs-update,1,1,0,1,128,524288,1,1,512,0.394748,8178848.000000,0.023273,5293856.000000,0,0,53.931964
ofs-update,1,1,0,1,128,524288,1,1,1024,0.419733,8226368.000000,0.041662,7522848.000000,0,0,53.931964
ofs-update,1,1,0,1,128,524288,1,1,4096,0.394626,8197568.000000,0.154755,25633408.000000,0,0,53.931964
