test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,1,1,0,1,128,262144,1,1,0,0,0,0,0,25.412833,411237456.000000,29.046836
ofs-update,1,1,0,1,128,262144,1,1,128,0.402958,12409792.000000,0.014856,2786240.000000,0,0,29.046836
ofs-update,1,1,0,1,128,262144,1,1,512,0.333470,7347040.000000,0.016649,4457984.000000,0,0,29.046836
ofs-update,1,1,0,1,128,262144,1,1,1024,0.369272,7360480.000000,0.033487,6408352.000000,0,0,29.046836
ofs-update,1,1,0,1,128,262144,1,1,4096,0.372175,7377280.000000,0.126690,24240288.000000,0,0,29.046836
