test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,load_data,search,search_bytes,search_false_pos,setup,setup_bytes,vl,total_time
ofs,0,0,0,1,300,8388608,2,1,0,0,0,14.654362,0,0,0,110.214921,1073741696.000000,0,66411.491962
ofs,0,0,0,1,300,8388608,2,1,1,8.947580,2651650720.000000,0,233.896999,5302928720.000000,17666160.000000,0,0,10269.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,2,12.042084,5302577840.000000,0,232.564236,5302919840.000000,17664555.000000,0,0,11844.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,3,11.788058,5302609760.000000,0,232.310691,5302906640.000000,17675525.000000,0,0,830.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,4,11.426206,5302648160.000000,0,232.820729,5302923680.000000,17675145.000000,0,0,1267.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,5,11.818565,5302652960.000000,0,234.149003,5302934000.000000,17675667.000000,0,0,779.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,6,11.272539,5302670480.000000,0,233.488935,5302933040.000000,17675380.000000,0,0,1063.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,7,11.454029,5302681280.000000,0,232.898241,5302938080.000000,17676018.000000,0,0,442.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,8,11.817077,5302690880.000000,0,234.104675,5302943600.000000,17675269.000000,0,0,1209.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,9,11.670416,5302717040.000000,0,227.213117,5302935440.000000,17674122.000000,0,0,2329.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,10,11.214755,5302705280.000000,0,228.808634,5302941680.000000,17675572.000000,0,0,900.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,11,12.062215,5302721360.000000,0,224.592056,5302928000.000000,17676311.000000,0,0,115.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,12,11.371405,5302721360.000000,0,228.959669,5302922240.000000,17675307.000000,0,0,1100.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,13,11.621694,5302735280.000000,0,232.967168,5302942400.000000,17671688.000000,0,0,4786.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,14,11.627816,5302720640.000000,0,233.499755,5302912880.000000,17676235.000000,0,0,141.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,15,11.702808,5302733120.000000,0,235.588335,5302933040.000000,17675475.000000,0,0,968.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,16,11.413839,5302747760.000000,0,234.049361,5302921760.000000,17660145.000000,0,0,16260.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,17,11.790393,5302741280.000000,0,226.835550,5302945520.000000,17504062.000000,0,0,172423.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,18,11.270453,5302735280.000000,0,224.566822,5302917440.000000,17675518.000000,0,0,873.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,19,12.229572,5302748480.000000,0,228.229907,5302918640.000000,16800334.000000,0,0,876061.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,20,11.510321,5302751600.000000,0,229.480764,5302931120.000000,17674157.000000,0,0,2280.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,21,11.679571,5302775120.000000,0,233.200163,5302916480.000000,17666969.000000,0,0,9419.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,22,11.814186,5302765040.000000,0,233.609483,5302930160.000000,17668005.000000,0,0,8428.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,23,11.368694,5302752080.000000,0,236.606699,5302914800.000000,17675024.000000,0,0,1358.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,24,11.493025,5302783760.000000,0,234.275537,5302930400.000000,17675207.000000,0,0,1227.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,25,11.480650,5302774160.000000,0,230.438503,5302946960.000000,17645371.000000,0,0,31118.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,26,11.784849,5302782560.000000,0,235.099529,5302938080.000000,17676458.000000,0,0,2.000000,66411.491962
ofs,0,0,0,1,300,8388608,2,1,27,11.694678,5302795280.000000,0,234.280366,5302940000.000000,17634028.000000,0,0,42438.000000,66411.491962
