test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,0,1,0,1,4096,256,3,2,0,0,0,0,0,0.062543,8425296.000000,0,1.862567
ofs-update,0,1,0,1,4096,256,3,2,16,0.026061,2207168.000000,0.022034,1122112.000000,0,0,16.000000,1.862567
ofs-update,0,1,0,1,4096,256,3,2,128,0.025162,2206832.000000,0.031353,2204768.000000,0,0,128.000000,1.862567
