test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,0,0,0,1,128,256,3,2,0,0,0,0,0,0.022095,425808.000000,0,0.774004
ofs-update,0,0,0,1,128,256,3,2,16,0.018498,174304.000000,0.011445,104720.000000,0,0,16.000000,0.774004
ofs-update,0,0,0,1,128,256,3,2,128,0.017408,176320.000000,0.017701,169312.000000,0,0,128.000000,0.774004
