test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,0,0,1,1,4096,1048576,3,2,0,0,0,0,0,169.484340,69093610112.000000,0,1180.794622
ofs-update,0,0,1,1,4096,1048576,3,2,16,0.334058,76141468.800000,0.135434,34808208.000000,0,0,16.000000,1180.794622
ofs-update,0,0,1,1,4096,1048576,3,2,128,8.354826,2879941468.800000,0.290891,76124908.800000,0,0,128.000000,1180.794622
ofs-update,0,0,1,1,4096,1048576,3,2,1024,18.690661,6134041728.000000,7.554318,2421830832.000000,0,0,1024.000000,1180.794622
ofs-update,0,0,1,1,4096,1048576,3,2,4096,18.799926,6725748720.000000,7.813636,2637040176.000000,0,0,4096.000000,1180.794622
