test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,1,1,0,1,32,16384,3,2,0,0,0,0,0,0.246488,13576272.000000,0,2.809709
ofs-update,1,1,0,1,32,16384,3,2,16,0.105054,1574992.000000,0.031973,585600.000000,0,0,16.000000,2.809709
ofs-update,1,1,0,1,32,16384,3,2,128,0.029686,1978672.000000,0.026953,1137584.000000,0,0,128.000000,2.809709
ofs-update,1,1,0,1,32,16384,3,2,1024,0.030729,1984192.000000,0.029108,1944256.000000,0,0,1024.000000,2.809709
ofs-update,1,1,0,1,32,16384,3,2,4096,0.031190,1987888.000000,0.029030,1956592.000000,0,0,4096.000000,2.809709
