test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,0,1,1,1,4096,32,3,2,0,0,0,0,0,0.001798,14880.000000,0,0.041715
ofs-update,0,1,1,1,4096,32,3,2,16,0.002975,288672.000000,0.002376,150528.000000,0,0,16.000000,0.041715
