test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,1,1,0,1,128,2048,3,2,0,0,0,0,0,0.039243,3320400.000000,0,0.917440
ofs-update,1,1,0,1,128,2048,3,2,16,0.043512,1348320.000000,0.034294,660880.000000,0,0,16.000000,0.917440
ofs-update,1,1,0,1,128,2048,3,2,128,0.017092,830560.000000,0.014766,504176.000000,0,0,128.000000,0.917440
ofs-update,1,1,0,1,128,2048,3,2,1024,0.016762,830656.000000,0.016401,814816.000000,0,0,1024.000000,0.917440
