test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,32,1048576,1,1,0,0,0,94.531449,837667920.000000,0,130.417993
ofs,1,1,0,1,32,1048576,1,1,1,0.028314,0.534266,0,0,1.000000,130.417993
ofs,1,1,0,1,32,1048576,1,1,2,0.010409,0.471065,0,0,2.000000,130.417993
ofs,1,1,0,1,32,1048576,1,1,4,0.009545,0.432353,0,0,4.000000,130.417993
ofs,1,1,0,1,32,1048576,1,1,8,0.008492,0.466128,0,0,8.000000,130.417993
ofs,1,1,0,1,32,1048576,1,1,16,0.006979,0.473747,0,0,16.000000,130.417993
ofs,1,1,0,1,32,1048576,1,1,32,0.012862,0.468950,0,0,32.000000,130.417993
ofs,1,1,0,1,32,1048576,1,1,64,0.007160,0.502774,0,0,64.000000,130.417993
ofs,1,1,0,1,32,1048576,1,1,128,0.009028,0.478798,0,0,128.000000,130.417993
ofs,1,1,0,1,32,1048576,1,1,256,0.008014,0.458444,0,0,256.000000,130.417993
ofs,1,1,0,1,32,1048576,1,1,512,0.009033,0.445543,0,0,512.000000,130.417993
ofs,1,1,0,1,32,1048576,1,1,1024,0.007617,0.455658,0,0,1024.000000,130.417993
ofs,1,1,0,1,32,1048576,1,1,2048,0.007181,0.449627,0,0,2048.000000,130.417993
ofs,1,1,0,1,32,1048576,1,1,4096,0.004553,0.457277,0,0,4096.000000,130.417993
ofs,1,1,0,1,32,1048576,1,1,8192,0.015535,0.665564,0,0,8192.000000,130.417993
ofs,1,1,0,1,32,1048576,1,1,16384,0.026676,1.097021,0,0,16384.000000,130.417993
ofs,1,1,0,1,32,1048576,1,1,32768,0.068804,1.847403,0,0,32768.000000,130.417993
ofs,1,1,0,1,32,1048576,1,1,65536,0.102019,3.074141,0,0,65536.000000,130.417993
ofs,1,1,0,1,32,1048576,1,1,131072,0.197991,4.947663,0,0,131072.000000,130.417993
ofs,1,1,0,1,32,1048576,1,1,262144,0.349282,0,0,0,262144.000000,130.417993
ofs,1,1,0,1,32,1048576,1,1,524288,0.612017,0,0,0,524288.000000,130.417993
