test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,64,1048576,1,1,0,0,0,91.953569,1105054800.000000,0,127.432259
ofs,1,1,0,1,64,1048576,1,1,1,0.031796,0.418721,0,0,1.000000,127.432259
ofs,1,1,0,1,64,1048576,1,1,2,0.018023,0.416735,0,0,2.000000,127.432259
ofs,1,1,0,1,64,1048576,1,1,4,0.011433,0.446817,0,0,4.000000,127.432259
ofs,1,1,0,1,64,1048576,1,1,8,0.012341,0.430759,0,0,8.000000,127.432259
ofs,1,1,0,1,64,1048576,1,1,16,0.011365,0.433678,0,0,16.000000,127.432259
ofs,1,1,0,1,64,1048576,1,1,32,0.009910,0.433819,0,0,32.000000,127.432259
ofs,1,1,0,1,64,1048576,1,1,64,0.010143,0.423561,0,0,64.000000,127.432259
ofs,1,1,0,1,64,1048576,1,1,128,0.003878,0.453128,0,0,128.000000,127.432259
ofs,1,1,0,1,64,1048576,1,1,256,0.004168,0.443963,0,0,256.000000,127.432259
ofs,1,1,0,1,64,1048576,1,1,512,0.011684,0.432810,0,0,512.000000,127.432259
ofs,1,1,0,1,64,1048576,1,1,1024,0.010634,0.487745,0,0,1024.000000,127.432259
ofs,1,1,0,1,64,1048576,1,1,2048,0.010366,0.436934,0,0,2048.000000,127.432259
ofs,1,1,0,1,64,1048576,1,1,4096,0.008127,0.436419,0,0,4096.000000,127.432259
ofs,1,1,0,1,64,1048576,1,1,8192,0.018975,0.642677,0,0,8192.000000,127.432259
ofs,1,1,0,1,64,1048576,1,1,16384,0.048517,1.027353,0,0,16384.000000,127.432259
ofs,1,1,0,1,64,1048576,1,1,32768,0.060118,1.674903,0,0,32768.000000,127.432259
ofs,1,1,0,1,64,1048576,1,1,65536,0.104011,2.931846,0,0,65536.000000,127.432259
ofs,1,1,0,1,64,1048576,1,1,131072,0.238935,5.191949,0,0,131072.000000,127.432259
ofs,1,1,0,1,64,1048576,1,1,262144,0.392022,0,0,0,262144.000000,127.432259
ofs,1,1,0,1,64,1048576,1,1,524288,0.661754,0,0,0,524288.000000,127.432259
