test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,4,8388608,1,1,0,0,0,747.542660,4847017040.000000,0,2989.926412
ofs,1,1,0,1,4,8388608,1,1,1,0.140407,0.659532,0,0,1.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,2,0.018571,0.644020,0,0,2.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,4,0.036377,0.631868,0,0,4.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,8,0.020808,0.630771,0,0,8.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,16,0.025299,0.640311,0,0,16.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,32,0.020814,0.650891,0,0,32.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,64,0.025822,0.630296,0,0,64.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,128,0.018644,0.643631,0,0,128.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,256,0.020798,0.627220,0,0,256.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,512,0.032234,0.984580,0,0,512.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,1024,0.065853,1.629468,0,0,1024.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,2048,0.152310,2.769847,0,0,2048.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,4096,0.257041,4.933694,0,0,4096.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,8192,0.549503,8.504269,0,0,8192.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,16384,1.038777,15.267911,0,0,16384.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,32768,1.992614,27.057787,0,0,32768.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,65536,3.967267,46.724785,0,0,65536.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,131072,7.850925,81.058681,0,0,131072.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,262144,15.453469,143.282700,0,0,262144.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,524288,30.298443,249.723729,0,0,524288.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,1048576,60.820072,433.075340,0,0,1048576.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,2097152,121.622766,0,0,0,2097152.000000,2989.926412
ofs,1,1,0,1,4,8388608,1,1,4194304,243.217368,0,0,0,4194304.000000,2989.926412
