test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,32,1048576,1,1,0,0,0,93.655669,837667920.000000,0,127.388532
ofs,1,1,0,1,32,1048576,1,1,1,0.028068,0.418079,0,0,1.000000,127.388532
ofs,1,1,0,1,32,1048576,1,1,2,0.011578,0.408834,0,0,2.000000,127.388532
ofs,1,1,0,1,32,1048576,1,1,4,0.007932,0.431337,0,0,4.000000,127.388532
ofs,1,1,0,1,32,1048576,1,1,8,0.013798,0.394148,0,0,8.000000,127.388532
ofs,1,1,0,1,32,1048576,1,1,16,0.007789,0.396432,0,0,16.000000,127.388532
ofs,1,1,0,1,32,1048576,1,1,32,0.007841,0.383797,0,0,32.000000,127.388532
ofs,1,1,0,1,32,1048576,1,1,64,0.008598,0.397422,0,0,64.000000,127.388532
ofs,1,1,0,1,32,1048576,1,1,128,0.007817,0.427666,0,0,128.000000,127.388532
ofs,1,1,0,1,32,1048576,1,1,256,0.012677,0.385236,0,0,256.000000,127.388532
ofs,1,1,0,1,32,1048576,1,1,512,0.009818,0.407957,0,0,512.000000,127.388532
ofs,1,1,0,1,32,1048576,1,1,1024,0.007434,0.419183,0,0,1024.000000,127.388532
ofs,1,1,0,1,32,1048576,1,1,2048,0.005937,0.437382,0,0,2048.000000,127.388532
ofs,1,1,0,1,32,1048576,1,1,4096,0.006751,0.401034,0,0,4096.000000,127.388532
ofs,1,1,0,1,32,1048576,1,1,8192,0.019570,0.585699,0,0,8192.000000,127.388532
ofs,1,1,0,1,32,1048576,1,1,16384,0.022159,0.873412,0,0,16384.000000,127.388532
ofs,1,1,0,1,32,1048576,1,1,32768,0.059149,1.542150,0,0,32768.000000,127.388532
ofs,1,1,0,1,32,1048576,1,1,65536,0.099299,2.631585,0,0,65536.000000,127.388532
ofs,1,1,0,1,32,1048576,1,1,131072,0.199331,4.595767,0,0,131072.000000,127.388532
ofs,1,1,0,1,32,1048576,1,1,262144,0.333400,0,0,0,262144.000000,127.388532
ofs,1,1,0,1,32,1048576,1,1,524288,0.632586,0,0,0,524288.000000,127.388532
