test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,search,search_bytes,search_false_pos,setup,setup_bytes,vl,total_time
ofs,0,0,0,1,64,8388608,3,128,0,0,0,0,0,0,3374.858839,8421120.000000,0,23525.809316
ofs,0,0,0,1,64,8388608,3,128,1,0.984187,2953632.000000,1.815167,7400544.000000,115632.000000,0,0,1.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,2,1.134524,3374560.000000,2.094290,7399824.000000,115619.666667,0,0,2.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,4,1.181420,3399216.000000,1.771797,7487328.000000,116985.000000,0,0,4.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,8,1.195257,3486752.000000,2.256885,7257536.000000,113390.666667,0,0,8.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,16,1.200945,3814400.000000,1.775726,7485168.000000,116939.333333,0,0,16.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,32,1.212643,3564752.000000,2.439966,7458400.000000,116505.333333,0,0,32.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,64,1.224582,3712352.000000,1.803103,7412304.000000,115752.666667,0,0,64.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,128,1.206339,3684976.000000,2.206560,7546624.000000,117788.000000,0,0,128.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,256,2.039403,6534896.000000,3.613488,13673568.000000,213393.000000,0,0,256.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,512,3.158575,11941072.000000,6.026248,26163184.000000,408287.666667,0,0,512.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,1024,6.185217,23418992.000000,11.786181,51109840.000000,797567.000000,0,0,1024.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,2048,11.635473,47836528.000000,21.520630,101741552.000000,1587663.000000,0,0,2048.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,4096,24.136943,96631968.000000,42.493437,202986640.000000,3167570.000000,0,0,4096.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,8192,48.240275,199866960.000000,86.863601,408729856.000000,6378211.666667,0,0,8192.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,16384,93.965455,413189280.000000,453.679056,827617696.000000,12915142.000000,0,0,16384.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,32768,1.989606,190609840.000000,20.653387,600440800.000000,9349119.000000,0,0,32768.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,65536,2.821909,398994224.000000,98.842103,1212255216.000000,18875951.333333,0,0,65536.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,131072,5.253290,985639408.000000,43.674925,2423323792.000000,37733361.666667,0,0,131072.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,262144,24.035672,2007876144.000000,107.932332,4839126576.000000,75349208.666667,0,0,262144.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,524288,37.339974,4404695664.000000,119.933526,9683419360.000000,150779139.333333,0,0,524288.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,1048576,53.435195,9229846144.000000,185.528673,19371990208.000000,301638770.666667,0,0,1048576.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,2097152,84.469799,19018741360.000000,511.771949,38749363104.000000,603361646.000000,0,0,2097152.000000,23525.809316
ofs,0,0,0,1,64,8388608,3,128,4194304,155.785011,38628785712.000000,2163.689614,77511358544.000000,1206920672.666667,0,0,4194304.000000,23525.809316
