id,search
0,0.0
1,0.459646
2,0.467904
4,0.455068
8,0.448269
16,0.431192
32,0.442694
64,0.446353
128,0.451189
256,0.462235
512,0.743976
1024,1.281103
2048,2.409316
4096,4.612246
8192,0.634158
16384,1.13448
32768,2.089149
65536,4.064456
131072,7.763902
262144,15.477525
524288,30.882941
