id,search
0,0.0
1,0.478178
2,0.480969
4,0.479205
8,0.476313
16,0.482744
32,0.492103
64,0.480314
128,0.46869
256,0.422008
512,0.41462
1024,0.418565
2048,0.423709
4096,0.650134
8192,1.105813
16384,2.10167
32768,4.056112
65536,7.913158
131072,15.590097
262144,31.250827
524288,61.970372
