id,search
0,0.0
1,0.529117
2,0.506952
4,0.487659
8,0.48067
16,0.503894
32,0.481963
64,0.433354
128,0.424706
256,0.435201
512,0.413517
1024,0.658107
2048,1.256695
4096,2.204132
8192,4.433739
16384,8.43192
32768,16.800733
65536,33.578428
131072,65.947559
262144,131.883768
524288,261.411556
