id,search
0,0.0
1,0.483544
2,0.469271
4,0.471412
8,0.470549
16,0.462129
32,0.458495
64,0.468446
128,0.455309
256,0.765008
512,0.40889
1024,0.410711
2048,0.403143
4096,0.664131
8192,1.12366
16384,2.081564
32768,3.954115
65536,7.795472
131072,15.390203
262144,30.60164
524288,60.529667
