id,search
0,0.0
1,0.476499
2,0.454454
4,0.439716
8,0.449506
16,0.442757
32,0.448806
64,0.454695
128,0.440565
256,0.450023
512,0.408245
1024,0.410641
2048,0.406302
4096,0.417193
8192,0.634344
16384,1.121795
32768,2.058682
65536,3.973765
131072,7.763144
262144,15.293402
524288,30.597662
