id,search
0,0.0
1,0.48284
2,0.488827
4,0.471384
8,0.478873
16,0.471696
32,0.45264
64,0.488621
128,0.467795
256,0.767088
512,1.375054
1024,0.414217
2048,0.416165
4096,0.647649
8192,1.13641
16384,2.075719
32768,4.057853
65536,7.943666
131072,15.670205
262144,30.930564
524288,61.753168
