id,search
0,0.0
1,0.453915
2,0.466244
4,0.453605
8,0.452818
16,0.451608
32,0.474297
64,0.465348
128,0.4612
256,0.460957
512,0.745985
1024,0.42822
2048,0.422406
4096,0.414162
8192,0.688642
16384,1.149023
32768,2.148215
65536,4.064019
131072,7.843172
262144,15.58531
524288,30.805344
