id,search
0,0.0
1,0.458132
2,0.445763
4,0.461416
8,0.436558
16,0.452407
32,0.457189
64,0.449193
128,0.451493
256,0.461663
512,0.744841
1024,1.327488
2048,0.423154
4096,0.407318
8192,0.64062
16384,1.140227
32768,2.126576
65536,4.007934
131072,7.792384
262144,15.469831
524288,31.488179
