id,search
0,0.0
1,0.48983
2,0.491533
4,0.488191
8,0.494575
16,0.472794
32,0.47023
64,0.449304
128,0.467104
256,0.783109
512,1.400883
1024,2.59857
2048,0.415879
4096,0.659189
8192,1.145219
16384,2.127863
32768,4.004131
65536,7.94242
131072,15.643102
262144,31.312751
524288,62.489535
