id,search
0,0.0
1,0.428017
2,0.415591
4,0.417771
8,0.415332
16,0.41963
32,0.442715
64,0.439311
128,0.418893
256,0.43126
512,0.717788
1024,1.218077
2048,2.296674
4096,0.466182
8192,0.623125
16384,1.136517
32768,2.163985
65536,4.078825
131072,8.426027
262144,16.293349
524288,31.74449
