id,search
0,0.0
1,0.538355
2,0.553052
4,0.539934
8,0.540151
16,0.560332
32,0.924482
64,0.453191
128,0.460438
256,0.455631
512,0.733271
1024,1.287906
2048,2.424907
4096,4.583776
8192,9.099211
16384,17.932632
32768,35.356426
65536,69.309217
131072,136.923139
262144,270.951801
524288,543.112854
